GlobalID,ECO_ID
G042945,50503
G059874,80102
G146608,30704
G283914,80516
G319037,60227
G247084,81207
G282418,11210
G014461,30102
G242571,60154
G026041,40144
G240056,30121
G172095,80427
G038191,10705
G157541,81201
G310541,50303
G281741,30725
G172080,51305
G113812,80510
G324096,80516
G214723,60125
G081620,60136
G321657,50402
G318016,50814
G248189,51202
G142707,61404
G316151,60709
G210049,11203
G301516,30126
G066836,31202
G231463,31401
G162378,31015
G146938,60150
G027938,60115
G293054,60803
G142580,60173
G056926,31203
G037405,30126
G165902,80415
G157186,10706
G032697,40119
G080069,80445
G156299,81211
G277779,60137
G147606,60309
G042717,80518
G313762,60151
G027931,61405
G157627,81305
G318257,80409
G164661,60128
G326613,31322
G311959,60128
G008547,40158
G329858,61314
G323698,51303
G199877,60704
G254623,60310
G146697,30105
G248785,31202
G154909,51304
G162292,80516
G058276,80414
G002290,60105
G083257,81201
G133231,80433
G312677,51116
G252276,10106
G082408,51309
G182724,80101
G288626,10117
G148494,80428
G082130,50507
G207434,10402
G030759,30128
G106826,81207
G161949,80808
G272539,50406
G184778,50617
G025517,60166
G084516,81210
G033579,40135
G264430,10406
G301122,40119
G186223,51305
G210103,11210
G263917,31012
G175770,81313
G330176,60103
G168366,50805
G290378,80813
G245683,60174
G114389,80815
G031822,11310
G142931,50303
G142718,81003
G271345,10408
G269885,10801
G146395,40171
G216357,81215
G155813,61401
G000260,60174
G155813,30707
G252035,40134
G097742,80434
G007745,40171
G030159,60130
G016945,31012
G049579,60211
G071496,51309
G142654,30719
G195437,30706
G227102,11207
G048922,81012
G154782,60130
G094213,60115
G264369,51312
G310200,11203
G012103,50417
G072257,60165
G100885,50408
G193818,60136
G270267,10709
G232008,60160
G170650,50406
G278012,81209
G017429,50601
G195870,60103
G053042,31202
G291167,51116
G058565,80420
G172090,80416
G115105,61401
G030328,40137
G124458,50517
G167334,10411
G195146,50815
G321961,61304
G199548,60174
G272149,81110
G332891,40146
G290724,80405
G066243,81313
G112247,30717
G303559,60103
G188855,60304
G325566,60140
G216488,80421
G185653,60206
G110519,80409
G060210,61006
G034081,60124
G095798,50411
G275952,11202
G278136,80501
G322104,60147
G061932,10801
G096749,10802
G070873,80445
G003940,60181
G157783,81309
G063154,81217
G020932,31403
G005114,80424
G124242,80101
G078152,60160
G259640,80515
G084492,60310
G193873,30124
G215186,80403
G193239,50415
G186825,60135
G028060,60217
G029126,40301
G112674,51202
G176408,80608
G115157,60103
G276735,60128
G190657,10202
G172051,80406
G046805,60182
G117849,30712
G281518,11206
G070375,81208
G136125,11202
G110490,60210
G090750,60157
G148596,60152
G285495,80444
G159580,10405
G183590,60142
G020197,80806
G307382,30130
G112959,10411
G073176,60174
G025683,30119
G188174,40118
G278037,60205
G281221,81201
G128979,60139
G289546,80408
G063782,81211
G283848,40149
G001108,30202
G285159,80101
G107260,31009
G106229,60176
G037910,80438
G078770,60309
G184736,60306
G194961,60210
G146975,60165
G266786,30726
G328203,80415
G095549,80102
G011984,50402
G184426,60125
G326297,60160
G193164,60179
G102250,40149
G252773,60907
G266128,40158
G043622,60160
G262011,81201
G128666,60104
G101061,60145
G014248,30129
G078353,60707
G323897,30120
G292885,80409
G174916,81221
G107417,60230
G309012,30704
G057789,80814
G195912,61308
G291904,51309
G331721,11001
G034918,70106
G053873,50507
G283602,81003
G196809,80437
G128575,60104
G263389,10402
G159754,60112
G081848,60217
G007695,31322
G010312,80805
G097899,81215
G166686,10706
G133805,60217
G067028,30907
G052101,60112
G265853,10706
G175988,60136
G273429,81020
G113951,10105
G020532,60301
G152712,10702
G215014,61304
G224609,80404
G051786,81221
G324040,61315
G239564,60136
G110729,60212
G050054,51307
G134847,60128
G084466,50402
G209700,10402
G036035,51307
G267332,80412
G312997,50613
G012560,60402
G051390,10801
G252745,60107
G166211,30101
G059812,80441
G152801,60209
G287166,80608
G231097,30116
G148476,60129
G197209,60167
G102955,60138
G117323,60105
G044190,50807
G168384,80404
G291189,50530
G262625,60160
G306651,31311
G040233,10405
G145859,50407
G324182,60159
G213881,51305
G314224,31012
G224125,60303
G067600,50813
G001282,40119
G114461,10408
G020322,60306
G238158,80440
G243741,60145
G094329,80102
G248418,40206
G140495,80803
G070381,80421
G217739,30118
G323948,60174
G197011,61403
G069658,11208
G111063,61307
G147252,81208
G103667,80101
G049395,60704
G052063,81019
G001157,60171
G151554,51301
G119775,40102
G104008,60103
G164781,60178
G185634,80406
G126499,11208
G281899,11202
G070100,80608
G034597,30117
G168356,10414
G077321,80814
G019509,60309
G113063,50508
G114621,81001
G331823,50415
G192953,31315
G175633,80808
G124588,11202
G267393,80406
G317748,60127
G090728,60125
G281534,11210
G010174,81314
G277230,80424
G308520,40171
G097687,80402
G159740,51303
G265216,30118
G022649,60136
G203296,60162
G024139,60209
G315602,60104
G033413,40161
G107508,30721
G174651,30706
G266056,80432
G281274,60111
G044242,50414
G045025,60204
G199699,60153
G175658,81014
G312087,60104
G238401,60129
G276380,60205
G278157,81001
G108343,30723
G241094,11001
G266871,81222
G149565,80434
G281981,11306
G094626,80433
G193927,60132
G042248,61201
G100743,81211
G313443,11002
G024662,60111
G260053,60128
G043519,60909
G029580,51305
G256256,60121
G071797,80805
G224136,50813
G185011,50807
G025561,60201
G264531,80102
G321386,10703
G247108,50806
G218466,31009
G134156,61307
G142574,30102
G068441,50303
G270457,11207
G313480,10801
G258053,60224
G096145,80501
G259446,81203
G190593,31305
G049277,50809
G194723,60167
G334585,10115
G176315,80516
G324282,61003
G289141,30706
G193450,30107
G108542,50612
G294159,80405
G303174,30723
G081870,60146
G214735,60107
G335311,61403
G104266,60145
G238916,80514
G285887,81103
G117007,30102
G162307,50804
G079295,50805
G087318,60103
G081801,60215
G099611,80418
G167024,80406
G251263,50801
G322105,60112
G146655,40167
G324000,60167
G079036,51309
G248407,60152
G152602,60217
G195811,60103
G142066,11205
G323825,60104
G093093,61315
G168935,61003
G180085,81208
G010232,10802
G001630,60155
G081146,50515
G130000,11203
G260694,81211
G132675,30102
G147608,60154
G043175,80434
G007102,31203
G279994,40129
G043831,61308
G332118,80418
G047838,80416
G043831,60207
G089908,40134
G277627,50522
G294873,80102
G325321,10705
G061887,60162
G042070,81217
G313601,11203
G009666,81325
G273542,60125
G016365,10404
G272800,30118
G193665,60163
G096592,10802
G034690,31203
G207061,60704
G048843,50527
G215200,50410
G109078,31007
G144951,60130
G065481,60205
G210132,11205
G070502,80445
G167730,61403
G013984,10703
G082604,80421
G269907,30704
G040945,10803
G022334,51306
G093852,60404
G066106,31015
G105818,31312
G288779,80101
G012329,81211
G106923,31309
G189568,60310
G300336,10201
G265588,50405
G037165,51305
G114092,50303
G290923,50510
G147506,60707
G260887,50414
G061766,31203
G184687,10704
G100777,50414
G103061,60167
G214103,51303
G158177,80515
G326423,31202
G122248,40402
G064376,30715
G053265,30717
G331855,50414
G016500,30116
G232249,60150
G102815,60135
G281949,10402
G039329,30902
G185395,81205
G052184,30116
G322195,50405
G020632,51309
G027297,60130
G036949,50519
G086160,60107
G096883,50811
G040463,80804
G286527,81110
G050767,50510
G292947,80814
G075091,40137
G204835,10123
G302142,30124
G255422,60101
G197508,60121
G102309,31401
G297439,81206
G221878,60160
G300865,30113
G321991,60235
G101491,80417
G080565,50806
G305461,40137
G080398,10404
G179444,80406
G283915,50416
G215795,80608
G116456,41404
G293784,60169
G164581,40118
G147391,60120
G038180,80102
G067678,50412
G081365,80504
G260718,60227
G161542,31009
G318245,80427
G106546,40163
G058571,81208
G171928,40102
G179622,31309
G250277,80414
G132426,30101
G237658,80415
G010384,81013
G035238,60145
G260451,81320
G015933,60223
G255131,60160
G117746,50517
G162273,80816
G181214,10120
G297006,30120
G032997,60135
G082082,80444
G176796,30117
G252901,51308
G323558,51307
G186615,60212
G254857,40137
G039086,51308
G031414,51201
G308289,60132
G156275,80509
G016663,81014
G135869,10408
G203489,10108
G102587,40167
G265748,51203
G208172,10709
G274118,51302
G182325,60217
G291619,80518
G141441,80810
G324674,31003
G126409,60111
G304847,60101
G150040,60310
G316853,60103
G299233,50407
G192608,30125
G248670,11309
G016944,30103
G258993,81215
G269762,50526
G003927,60104
G329035,60303
G159613,60217
G145092,30723
G321710,60117
G261746,80412
G115119,61405
G095743,11208
G155367,31004
G037000,30704
G018572,80509
G284397,40118
G048666,10411
G050289,40172
G266940,10707
G272140,80813
G215762,50527
G122860,81112
G171337,60176
G044680,10803
G193536,81221
G274914,51305
G264361,50201
G158409,40124
G078688,80412
G034104,60137
G019016,50417
G307177,80516
G110750,80440
G065436,60303
G197570,60103
G113634,10801
G109537,31202
G135174,40102
G110462,80426
G051710,31202
G061287,11201
G262677,40152
G120234,80445
G005220,40151
G009016,50701
G216491,50303
G077900,61401
G076055,40103
G264014,81208
G130182,30120
G253234,40102
G084663,50416
G062658,61201
G172408,50607
G267564,10405
G200302,60114
G090699,60160
G169500,31203
G174324,50411
G036524,80514
G058874,61201
G106246,60179
G142568,30112
G323955,60162
G213750,50201
G311848,60156
G230686,60209
G045651,50529
G274773,50519
G166734,11206
G235986,60121
G113635,80601
G136902,61404
G079936,31315
G031011,30119
G198481,41001
G031389,80443
G318133,80415
G071753,51307
G010132,31306
G113774,50606
G016572,81216
G020305,30103
G329485,50519
G195485,80408
G177179,10402
G312999,51102
G136288,10409
G083739,80431
G191664,60404
G080494,81217
G126673,60132
G048799,80417
G250851,50527
G185672,51201
G303671,60168
G005442,30103
G155826,61316
G280859,80516
G274082,30202
G037943,80405
G229287,60131
G108701,60303
G115159,60150
G008614,80608
G273728,60160
G299004,50302
G031647,10120
G173667,80432
G252857,51201
G113899,80441
G262555,60182
G029578,50401
G062014,51116
G309095,80417
G113879,81112
G151953,60107
G010582,81204
G195785,60129
G010232,10702
G222489,40149
G042657,50811
G003977,30725
G193610,60909
G095039,60117
G150232,31009
G046751,40104
G108729,60153
G211784,10115
G247194,81209
G047714,51202
G164871,80417
G295113,81201
G028301,60118
G291165,51108
G082125,80429
G121182,50808
G184652,40210
G109005,31004
G153945,81004
G307428,30713
G008662,60210
G084683,50408
G274045,80514
G327605,60105
G097281,60210
G047838,31004
G087199,60309
G194980,30108
G110935,60167
G117656,10120
G278051,50603
G179097,80445
G175895,60139
G182812,10105
G233378,60121
G310083,30725
G156043,60173
G029158,40102
G051081,60303
G282865,30719
G130434,30121
G011098,80601
G290348,80101
G003253,30706
G306836,60158
G045190,51202
G303695,60124
G017203,51107
G158663,60142
G312425,80813
G272440,10704
G038531,81211
G111395,40119
G160427,81112
G187578,51302
G328415,80518
G078327,61404
G283016,31322
G145653,51302
G085434,80436
G216329,61401
G166838,70108
G269746,60167
G233101,60121
G041222,60206
G324684,31203
G321568,60161
G293032,80402
G230832,80608
G041496,60228
G226113,40129
G305965,30716
G194438,60160
G314092,81214
G264041,50530
G016943,50803
G171874,30130
G128985,61306
G277766,60702
G068387,50503
G255830,60169
G091808,51303
G148959,61406
G196632,81017
G152254,40119
G149169,60174
G067577,80439
G268943,60167
G142055,10409
G045726,50407
G099777,80601
G156033,51302
G326623,31009
G229218,60136
G037173,60101
G109971,50602
G105939,60174
G015167,10127
G274789,50527
G063087,81211
G103325,81320
G277572,81201
G193537,81220
G046012,80402
G051625,50416
G186116,60230
G020921,30102
G257586,60136
G182392,40169
G292709,80441
G254581,60303
G114268,50412
G266584,11201
G194673,60704
G270965,30707
G283000,60703
G108545,80439
G040812,60202
G050799,80408
G269347,60119
G146561,30109
G203333,60124
G153094,81222
G281039,81017
G069841,80436
G195089,51305
G160078,10410
G278032,81114
G059212,81208
G204862,60137
G155020,10402
G068389,50416
G330708,50402
G145637,40202
G292641,81201
G200171,60136
G250833,80429
G125601,80813
G314041,80401
G124429,10105
G081518,80510
G210011,11209
G321526,60128
G190504,10402
G032513,60145
G215933,51302
G293350,80409
G185867,40149
G109447,61401
G321591,61402
G255589,60121
G098762,81214
G254106,30715
G019628,80102
G284017,50806
G328424,60201
G145320,60205
G111156,60154
G116622,10411
G215056,40102
G252275,11002
G312654,80430
G196843,50514
G276414,81308
G101009,50518
G092254,60230
G257853,60153
G151324,60226
G247397,51305
G036451,11003
G018031,50815
G254018,10113
G051388,11003
G012388,81203
G271290,80423
G149558,81305
G060278,60230
G170658,80603
G108731,30107
G057338,80431
G085011,80412
G101445,80415
G321693,60177
G135992,10803
G059192,51305
G206078,30116
G251929,61401
G315988,60801
G106778,80813
G161281,80518
G274795,50510
G109659,81221
G312997,50606
G316605,30117
G164978,80514
G110302,80431
G125654,80518
G044775,50519
G190739,80411
G286573,51101
G038683,81216
G314235,31004
G028835,40102
G085959,51313
G315660,40163
G240756,61406
G330741,80428
G205935,61406
G063305,80406
G101026,50411
G031801,11202
G104636,60160
G037028,31009
G068616,60206
G200361,60150
G312495,50415
G114454,50506
G254715,30723
G170697,80814
G193869,30123
G196142,60704
G175181,50504
G115347,51302
G057295,80413
G180394,50512
G229933,50609
G242296,60103
G045242,81211
G183043,60178
G134995,81209
G067547,50814
G308707,60310
G178171,60111
G110739,60235
G200522,60162
G047376,80516
G325039,80101
G189880,51303
G292216,51101
G192982,10706
G205557,40137
G025445,60103
G206015,60128
G308447,61314
G067332,31322
G051217,30704
G112980,10403
G065992,60105
G322004,60165
G311448,30126
G030949,60143
G106527,40128
G142203,51302
G093401,60217
G195747,10126
G250523,80501
G269122,50701
G277591,80409
G120734,60704
G077739,60169
G029615,60128
G239294,60160
G222940,60308
G175308,81222
G131612,60119
G191201,40102
G262011,81202
G108597,10117
G327551,60101
G142331,40172
G066643,80608
G044203,50406
G051383,11309
G270083,30706
G132110,81212
G288190,60153
G313702,30109
G014053,60130
G322370,81308
G240740,60130
G216348,10702
G283316,30102
G046341,51203
G163156,60201
G157262,10709
G128881,60125
G068092,60104
G077039,60404
G268262,81204
G001556,60235
G145200,30707
G136352,11205
G273180,30114
G169995,31202
G262647,60704
G155925,60136
G317378,60161
G119975,40102
G323047,30723
G268112,50529
G299268,80509
G061294,10803
G072041,60105
G116337,80415
G111042,50302
G013243,31316
G291540,40118
G026271,41303
G264409,60175
G131655,60707
G158226,81201
G018713,80814
G324197,60158
G026648,80409
G190888,60140
G260163,51306
G204895,50201
G174144,80411
G309823,10409
G082691,50414
G280842,80518
G312902,50415
G213308,80441
G113649,51111
G130873,30202
G277627,80809
G202694,30126
G322276,60136
G040945,60217
G287000,81209
G020397,11310
G185620,81222
G202239,60157
G044577,30108
G274736,50808
G025857,31312
G295174,81001
G007876,30119
G259877,81209
G265560,50503
G078775,60140
G097541,80516
G113995,80405
G245773,40163
G146779,81215
G247171,11202
G273278,81212
G121631,40130
G074110,80101
G245849,60145
G078704,60148
G252923,50511
G147547,61402
G129504,60205
G320450,31012
G312150,40129
G214367,31203
G028899,10405
G151485,40149
G098548,61405
G266332,80808
G265684,31203
G311893,60137
G232778,60109
G202586,60136
G326886,60175
G172675,60136
G158731,80102
G034120,60174
G127519,50411
G274036,81008
G317506,60142
G251650,60154
G155619,60153
G296501,60163
G185582,50517
G146353,30704
G276182,60704
G104985,30102
G277141,40134
G080643,81215
G105650,60112
G293617,30907
G230392,60165
G108163,60214
G263620,80101
G080156,51303
G298525,30117
G040720,40120
G246240,51203
G030092,60121
G251980,80102
G324469,60162
G264610,10115
G147336,30712
G211123,60143
G298979,80404
G009669,81316
G195695,10703
G277601,81215
G297112,10403
G294847,80603
G252772,60224
G102310,40123
G115018,11308
G117258,61401
G312088,60167
G220901,10402
G130710,60103
G328077,40137
G269565,31015
G001446,60120
G100506,81201
G067748,81203
G292840,80437
G067382,50523
G184356,60178
G262918,81321
G263876,10801
G306529,30116
G153120,81320
G035988,11209
G013648,60129
G318872,80102
G115275,60117
G124203,40137
G216343,10402
G296838,60212
G188260,60140
G145945,60158
G133266,60303
G084593,50407
G189433,60140
G129210,60164
G155351,60211
G002395,60103
G047713,50804
G117696,11208
G221844,60104
G142963,60180
G210497,60704
G151314,30719
G333695,60169
G058645,80405
G068359,80501
G073045,80608
G012007,50814
G333271,60135
G252773,60202
G307049,60131
G226525,60166
G032567,60153
G007882,61305
G216415,50201
G114960,11309
G271831,50414
G117369,60146
G072247,60160
G028033,60103
G248508,31322
G128515,60160
G126202,81016
G271716,80510
G239056,50403
G288147,30117
G171643,60103
G308189,30109
G318146,80429
G084679,81222
G073386,80433
G020649,31009
G310675,10105
G049213,60153
G115967,60167
G196918,60136
G112198,50523
G151148,60708
G295316,10414
G082119,11306
G300523,40202
G030990,60119
G005268,60223
G324096,31203
G138117,31009
G149787,80413
G285363,50814
G159608,60307
G261803,80509
G270316,10705
G257521,60156
G075057,60704
G176005,81303
G030525,40102
G191269,61003
G031357,60104
G003732,61309
G280382,60153
G262041,80434
G049269,30704
G063198,80406
G081775,60136
G206080,31320
G035042,60305
G282434,10402
G135237,50413
G084680,60145
G202911,60166
G189245,60309
G317403,10127
G070413,80501
G058239,80813
G141937,60166
G073046,80509
G180654,11309
G013409,60805
